"odhf_facility_type","hospital_id","survey_month","survey_year","month_0","month_1","month_2","month_3","month_4","month_5","month_6","month_7","month_8","month_9","month_10","month_11","month_12","month_13","month_14","month_15","month_16","month_17","month_18","month_19","month_20","month_21","month_22","month_23","month_24","geometry"
"Hospitals",1354,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9386218.15086266, 5864324.028179)
"Hospitals",1356,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13014831.2142538, 7500993.99682025)
"Hospitals",1368,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,c(-8481375.78719666, 5657666.3639257)
"Hospitals",1448,11,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8981928.89805765, 6235760.57909019)
"Hospitals",1452,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12775107.0285398, 7417250.55255571)
"Hospitals",1461,7,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12519549.2037333, 7193130.89451069)
"Hospitals",1462,1,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8499568.17497955, 5691303.15746149)
"Hospitals",1473,11,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-10196599.1917614, 6233249.12859963)
"Hospitals",1513,2,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12684983.2919951, 6600460.71070425)
"Hospitals",1544,10,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12471546.1242329, 7074897.60656249)
"Hospitals",1550,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8957851.66105372, 6197099.80801661)
"Hospitals",1562,2,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12560238.269862, 6985642.10226211)
"Hospitals",1563,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9231064.48993323, 5810425.21357063)
"Hospitals",1570,12,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9171673.80501097, 5308527.41652478)
"Hospitals",1571,9,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9144603.06444816, 5293460.09697796)
"Hospitals",1588,10,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12388796.1907584, 7168043.72632015)
"Hospitals",1592,2,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8936305.26154103, 5335184.24925087)
"Hospitals",1594,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12914419.775648, 8048820.41458433)
"Hospitals",1611,7,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8425014.50191627, 5557522.925518)
"Hospitals",1612,3,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8424805.33704585, 5558360.54319571)
"Hospitals",1613,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12548318.1676559, 6858917.42820158)
"Hospitals",1640,6,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8942133.28216202, 5369764.61562679)
"Hospitals",1643,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12622128.8899849, 6632070.11755781)
"Hospitals",1644,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8659526.22371835, 5513915.45216965)
"Hospitals",1653,6,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12648756.2895437, 7105131.3820693)
"Hospitals",1664,2,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12761163.9283594, 6765445.57718938)
"Hospitals",1706,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12846611.9902559, 7309154.11052327)
"Hospitals",1724,11,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12486165.9912575, 6409126.70508232)
"Hospitals",1743,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8475496.55960991, 5643743.90585929)
"Hospitals",1758,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8836420.95412, 5414340.77272157)
"Hospitals",1809,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8840831.52140082, 5410450.76299489)
"Hospitals",1810,5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8835007.58620514, 5422148.02932325)
"Hospitals",1811,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8838652.64274363, 5412730.79178079)
"Hospitals",1812,11,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8838704.2838554, 5412942.34890603)
"Hospitals",1845,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12607053.2141733, 6747463.73200327)
"Hospitals",1858,7,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12540263.0002465, 7052229.11206316)
"Hospitals",1869,11,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12705256.1631373, 6632468.47222386)
"Hospitals",1917,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12437928.7512082, 7116025.96894125)
"Hospitals",1930,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12637492.5381872, 7079887.87025406)
"Hospitals",1941,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12298499.0852388, 6683669.50430639)
"Hospitals",1942,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13054815.6168739, 7374811.69551692)
"Hospitals",1967,12,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9149756.93423291, 5221851.57624598)
"Hospitals",1968,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9169038.13795525, 5251052.92444725)
"Hospitals",1969,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12342334.6858304, 7048892.86558498)
"Hospitals",1980,9,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12442896.8955546, 7001454.14138721)
"Hospitals",1982,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9054026.78077761, 5306997.55545322)
"Hospitals",1984,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,c(-8421559.03805533, 5684836.22667599)
"Hospitals",2002,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12607911.9438572, 6515158.29061678)
"Hospitals",2015,9,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12341531.3041973, 6953631.80922575)
"Hospitals",2027,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12674086.8170347, 7197956.30912223)
"Hospitals",2039,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8928202.42712567, 5543069.47959295)
"Hospitals",2046,6,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12687876.4076372, 7083039.8508188)
"Hospitals",2063,5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12620062.1323188, 6980549.99381108)
"Hospitals",2068,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12876819.2019996, 7195118.87981684)
"Hospitals",2077,7,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8317604.44477294, 5626233.16585589)
"Hospitals",2092,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8858582.7723056, 5431968.64910395)
"Hospitals",2116,9,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12327442.4868036, 7220262.66703188)
"Hospitals",2120,12,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13502280.9412493, 6734875.02638251)
"Hospitals",2126,10,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8872524.80381881, 5397501.83316195)
"Hospitals",2153,11,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8624477.96109099, 5794922.64877765)
"Hospitals",2180,11,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8831662.87855838, 5422770.30060086)
"Hospitals",2195,9,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-10334750.2420595, 6406462.92394074)
"Hospitals",2197,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12327686.4545996, 7220267.10795632)
"Hospitals",2250,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-10446451.7813452, 6212562.88268527)
"Hospitals",2258,10,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8892153.50246361, 6077491.68788892)
"Hospitals",2266,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9103800.57489025, 5820253.61266903)
"Hospitals",2369,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9104734.6567375, 5263909.37225768)
"Hospitals",2388,2,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12398697.948145, 6423023.6693792)
"Hospitals",2406,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8898136.70245477, 5410637.23904895)
"Hospitals",2413,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9679754.2953116, 6398389.09513196)
"Hospitals",2432,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13613832.2660141, 6281972.7513889)
"Hospitals",2441,7,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,c(-13615804.624752, 6281289.92487958)
"Hospitals",2452,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8962519.23164294, 5381604.14353171)
"Hospitals",2473,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9006955.84616534, 5554034.53676405)
"Hospitals",2474,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9044590.4835779, 5619320.62218365)
"Hospitals",2476,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8977936.11282578, 5514812.39457003)
"Hospitals",2477,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8972336.93168201, 5559661.71769199)
"Hospitals",2478,6,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9057629.02383994, 5542114.72701045)
"Hospitals",2479,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9032314.42616805, 5580211.48420783)
"Hospitals",2488,11,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8947088.09043333, 5419953.30964444)
"Hospitals",2493,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8933784.0197899, 5397042.87076413)
"Hospitals",2501,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8863807.3077031, 5297518.17569727)
"Hospitals",2505,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8741854.62367705, 5627542.43609419)
"Hospitals",2506,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8764370.88312133, 5609723.13660423)
"Hospitals",2513,11,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8879576.99263492, 5380554.47840541)
"Hospitals",2515,11,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8890916.96555988, 5387957.12579473)
"Hospitals",2521,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8890032.82163621, 5350560.70113075)
"Hospitals",2523,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8889342.71871693, 5351898.5384555)
"Hospitals",2524,6,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8888460.94589841, 5348565.46823599)
"Hospitals",2526,9,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8887427.82198701, 5349360.13425532)
"Hospitals",2527,12,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8894169.43276338, 5351648.79269458)
"Hospitals",2541,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9020144.20019809, 5487360.84586188)
"Hospitals",2550,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12557058.3061561, 7282382.73461259)
"Hospitals",2566,12,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8913601.31743526, 5453148.99728313)
"Hospitals",2570,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9016465.04649957, 5855655.81424931)
"Hospitals",2571,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9016008.02433012, 5859519.38645882)
"Hospitals",2619,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8835893.34426144, 5421914.00493765)
"Hospitals",2623,8,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8934140.52045916, 5397199.1378546)
"Hospitals",2628,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9437005.08035893, 6311051.14236734)
"Hospitals",2640,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12633203.7321654, 7085642.99056299)
"Hospitals",2650,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8837369.06222309, 5412572.21558916)
"Hospitals",2653,9,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8514386.11277413, 5501245.72707899)
"Hospitals",2654,10,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,c(-8319176.49862192, 5623871.74303122)
"Hospitals",2655,10,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8821278.77604459, 5330583.69656183)
"Hospitals",2666,8,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8848716.67277832, 5422794.2979862)
"Hospitals",2667,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8852837.57338576, 5427529.22384904)
"Hospitals",2669,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8851004.0300529, 5420466.20146328)
"Hospitals",2670,12,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8846988.66922829, 5418742.95419577)
"Hospitals",2679,7,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9016375.70147627, 5368179.72843455)
"Hospitals",2680,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9077239.97815791, 5407107.46218083)
"Hospitals",2681,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9059750.3280565, 5396241.91469285)
"Hospitals",2683,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9033788.00679547, 5351477.53268004)
"Hospitals",2686,11,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8895937.47459466, 5581024.54168368)
"Hospitals",2693,7,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8305275.25457013, 5716399.12938311)
"Hospitals",2694,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,c(-8309339.19522052, 5669804.1528464)
"Hospitals",2695,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,c(-8358547.48965951, 5670862.87463694)
"Hospitals",2696,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,c(-8420121.50267903, 5692007.52661686)
"Hospitals",2698,12,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,c(-8426552.77475257, 5689778.43585103)
"Hospitals",2700,7,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9243078.6237132, 5207324.32694692)
"Hospitals",2732,8,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9175620.45944586, 6968718.38589228)
"Hospitals",2733,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9093121.47349947, 6837584.2844155)
"Hospitals",2747,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8883587.02236911, 5360370.57740401)
"Hospitals",2752,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8974110.99367135, 6672753.8373699)
"Hospitals",2761,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,c(-8420356.3645407, 5623082.99172373)
"Hospitals",2787,1,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8515138.33196927, 5500216.50590116)
"Hospitals",2798,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8907195.65997655, 6132421.52012796)
"Hospitals",2805,11,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12455646.5840019, 6545170.5463551)
"Hospitals",2812,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9436784.11116971, 6106999.24037179)
"Hospitals",2813,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9019275.57421143, 6286879.65396988)
"Hospitals",2814,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-10519626.2793884, 6406040.64115182)
"Hospitals",2820,2,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8758521.28878302, 5451392.91110045)
"Hospitals",2821,11,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8779699.66605916, 5450839.60635836)
"Hospitals",2823,10,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8789212.4731449, 5481688.21630764)
"Hospitals",2824,11,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8788043.06189411, 5443185.29023869)
"Hospitals",2825,11,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8796210.12765565, 5440410.7616967)
"Hospitals",2829,8,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13112987.4869553, 6487644.79069649)
"Hospitals",2851,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13500845.9662213, 6574511.34614676)
"Hospitals",2859,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-10396410.2861211, 6208272.25837915)
"Hospitals",2868,12,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9196634.79632036, 5168218.64708617)
"Hospitals",2874,6,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8567930.47615112, 5502662.05099186)
"Hospitals",2890,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9011194.8812428, 5424271.27779894)
"Hospitals",2891,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9051020.21944248, 5447631.99084916)
"Hospitals",2901,5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9041973.50706469, 5305889.83078153)
"Hospitals",2902,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9044834.01722791, 5309964.34902589)
"Hospitals",2903,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9047440.62989653, 5313867.51265174)
"Hospitals",2930,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8844376.50171708, 5445431.02475057)
"Hospitals",2949,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9120029.62081402, 5776912.02819473)
"Hospitals",2950,11,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9146843.16659891, 5738455.19545777)
"Hospitals",2952,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-9553909.18057463, 6296472.36805653)
"Hospitals",2998,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8820062.66626742, 5447507.50279495)
"Hospitals",2999,12,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8808422.43239313, 5481382.35388398)
"Hospitals",3007,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8957849.03391374, 6197071.09139707)
"Hospitals",3049,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12840775.7319926, 6637762.63478488)
"Hospitals",3079,8,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8837687.07974438, 5412593.12607227)
"Hospitals",3089,8,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8829230.49425119, 5629015.41126611)
"Hospitals",3099,2,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13706256.0524817, 6316303.06286121)
"Hospitals",3116,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8785792.68272798, 5298655.79543763)
"Hospitals",3117,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8804198.85959294, 5326325.17248063)
"Hospitals",3118,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8801599.87230944, 5350594.78474454)
"Hospitals",3119,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8823037.72418667, 5293679.47212646)
"Hospitals",3120,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8825262.62232135, 5335368.73117427)
